Movie_ID,Year,Name,anos_80,anos_90,mais_antigo,notas_recebidas,nota_media,coeficiente_popularidade
2189,1981,The Hitchhiker's Guide to the Galaxy,1,0,0,3854,3.2903476907109495,0.4363242768840772
2192,1999,The Hurricane,0,1,0,26321,3.7536947684358495,0.5726742874752763
2195,2004,The Looney Tunes Golden Collection: Vol. 2,0,0,0,3381,4.1895888790298725,0.5503555375428518
2199,1991,Ricochet,0,1,0,4676,3.3214285714285716,0.44312990368963606
2200,2002,Collateral Damage,0,0,0,46379,2.9728972164126004,0.5407898952310354
2209,1981,On Golden Pond,1,0,0,39681,3.717774249640886,0.613700666397762
2212,1993,The Secret Garden,0,1,0,13330,3.8561140285071267,0.5414607394784597
2216,1993,The Legend 2,0,1,0,3250,3.1387692307692308,0.4147668262320939
2217,2001,Buffalo Soldiers,0,0,0,3762,2.984848484848485,0.39672108525779687
2218,1999,Black Adder Back & Forth,0,1,0,2521,3.779055930186434,0.4946204750109948
2228,2003,VeggieTales: The Ballad of Little Joe,0,0,0,2802,3.80406852248394,0.4987972990608016
2235,2004,Undertow,0,0,0,4063,2.701452128968742,0.3613031696457134
2251,1990,The Rookie,0,1,0,5665,3.1867608120035302,0.4291899262656887
2252,1992,Bram Stoker's Dracula,0,1,0,27879,3.61576814089458,0.5602592548044191
2254,2003,A Guy Thing,0,0,0,13373,3.0289389067524115,0.43522842411347096
2256,2002,Sunshine State,0,0,0,3972,3.086354481369587,0.4104927985268587
2262,2002,Biggie & Tupac,0,0,0,1283,2.962587685113016,0.38538844073795697
2266,1985,The Toxic Avenger,1,0,0,2763,3.0662323561346363,0.4037742980743268
2269,2003,People I Know,0,0,0,4003,2.387209592805396,0.3206848697063205
2276,1998,Spice World,0,1,0,1871,2.101549973276323,0.2766632659361705
2284,1985,Teen Wolf / Teen Wolf Too (Double Feature),1,0,0,9920,2.883971774193548,0.40478729496178456
2285,1996,Unforgettable,0,1,0,1735,3.3861671469740635,0.4414073777436472
2287,1988,The Lair of the White Worm,1,0,0,1948,2.92299794661191,0.3825690323886065
2290,1992,Aladdin: Platinum Edition,0,1,0,40858,4.18941211023545,0.6783772200849582
2300,1975,Little House on the Prairie: Season 2,0,0,1,2137,3.982686008423023,0.5194964335956129
2302,1995,Clockers,0,1,0,4124,3.2364209505334625,0.4303114897191791
2304,1989,Great Balls of Fire!,1,0,0,3387,3.2143489813994686,0.42495487018142863
2310,1943,The Song of Bernadette,0,0,1,1815,3.727823691460055,0.48561960085760103
2314,1956,Invasion of the Body Snatchers,0,0,1,11290,3.5469441984056687,0.4947299228923205
2316,1983,Breathless,1,0,0,1775,2.683943661971831,0.35123427415873976
2319,2003,The Looney Tunes Golden Collection: Vol. 1,0,0,0,6821,3.9335874505204513,0.5291855080176672
2326,2002,The Laramie Project,0,0,0,6207,3.7064604478814243,0.4978779368134686
2329,2004,Control Room,0,0,0,9684,3.672759190417183,0.5054233357738352
2331,1997,Bent,0,1,0,2199,3.407912687585266,0.4457892813679379
2332,1973,Paper Moon,0,0,1,8437,3.716605428469835,0.5068016842382763
2335,1951,Father's Little Dividend,0,0,1,1788,3.3003355704697985,0.43055004962598536
2337,1997,Double Team,0,1,0,2449,2.4034299714169047,0.31746148177556566
2338,2001,The Hole,0,0,0,3079,3.0509905813575835,0.4028937725495157
2339,2001,An American Rhapsody,0,0,0,1783,3.4083006169377454,0.4444178600719915
2340,1990,Joe Versus the Volcano,0,1,0,12435,2.9236831523924405,0.4184871770763775
2342,2004,Super Size Me,0,0,0,54581,3.8417397995639506,0.6805508497791457
2346,1992,Batman: The Animated Series: Tales of the Dark Knight,0,1,0,2179,3.581000458926113,0.4679809800289042
2348,1976,The Omen,0,0,1,19211,3.6296913226797147,0.5324346479506182
2350,1993,The Scent of Green Papaya,0,1,0,2367,3.559357836924377,0.4658399441587373
2352,1986,Youngblood,1,0,0,3000,3.2736666666666667,0.4312612185178586
2356,2000,The Adventures of Rocky and Bullwinkle,0,0,0,2545,2.4589390962671906,0.3249282526964883
2360,1952,Singin' in the Rain,0,0,1,23698,4.070470081863449,0.6044515429416389
2362,1994,White,0,1,0,6248,3.901728553137004,0.5231305607350153
2366,2001,Just Visiting,0,0,0,2673,3.093527871305649,0.40697715492263126
2370,2001,The Other Side of Heaven,0,0,0,2090,3.403349282296651,0.4448299917241422
2371,1955,To Catch a Thief,0,0,1,16588,4.052568121533639,0.5778571328208428
2372,2004,The Bourne Supremacy,0,0,0,85247,3.890154492240196,0.7915511060827891
2375,1989,Fletch Lives,1,0,0,5113,3.5286524545276747,0.47127308467463297
2376,2000,Scream 3,0,0,0,15807,3.194976908964383,0.46489785302915504
2379,1956,Giant,0,0,1,8104,3.7513573543928924,0.5101332391279663
2380,1991,Not Without My Daughter,0,1,0,8366,3.6051876643557255,0.49223017287215837
2383,2000,The Queens of Comedy,0,0,0,2682,3.5950782997762865,0.47151002358393496
2385,1999,Center Stage,0,1,0,6231,3.6318407960199006,0.4883634415378749
2386,2002,Pumpkin,0,0,0,5242,2.96260969095765,0.39891764279330577
2388,1995,Man of the House,0,1,0,3582,3.1697375767727527,0.41988383995175155
2389,1992,The Cutting Edge,0,1,0,17157,3.847292650230227,0.553401641175687
2391,2004,Along Came Polly,0,0,0,67091,3.2589617087239717,0.6483442426291456
2394,1998,The Prophecy 2,0,1,0,3408,3.3882042253521125,0.447385351148467
2395,1996,Scream,0,1,0,38873,3.4672909217194454,0.5787265214660444
2400,1992,Home Alone 2: Lost in New York,0,1,0,17094,2.687902187902188,0.40408246104025825
2405,2003,MI-5: Vol. 2,0,0,0,1356,4.091445427728614,0.5308151128119101
2408,1936,My Man Godfrey,0,0,1,4047,3.9226587595749938,0.5183023335433452
2409,1976,Robin and Marian,0,0,1,2400,3.02625,0.39739211850309347
2411,2004,The Life & Death of Peter Sellers,0,0,0,3608,3.104212860310421,0.4115458361731659
2418,1960,Sink the Bismarck,0,0,1,1806,3.681063122923588,0.47957518732411075
2422,2004,Primer,0,0,0,8882,2.9268182841702317,0.4067511451219165
2423,2000,Small Time Crooks,0,0,0,5725,3.080174672489083,0.4156873645010839
2430,1979,Alien: Collector's Edition,0,0,1,41390,4.107127325440928,0.6696125864774789
2435,1986,Critters,1,0,0,4078,2.907062285434036,0.3877970057838526
2440,1976,Little House on the Prairie: Season 3,0,0,1,2204,4.023139745916516,0.5249279178476819
2441,2001,Smallville: Season 1,0,0,0,7780,4.126992287917738,0.5573349565285867
2443,1992,Like Water for Chocolate,0,1,0,20982,3.9545324563911923,0.580261810635184
2448,1991,Prime Suspect 1,0,1,0,2832,4.073446327683616,0.5335432516341894
2452,2001,Lord of the Rings: The Fellowship of the Ring,0,0,0,102721,4.43148917942777,0.9208715982577488
2456,1964,A Fistful of Dollars,0,0,1,17232,3.9734215413184772,0.5698787501167731
2457,2004,A Cinderella Story,0,0,0,22277,3.5616555191453068,0.5341602090637178
2460,1983,Cujo,1,0,0,10676,3.2968340202322968,0.46046659002903434
2462,1987,Planes,1,0,0,45007,3.6722065456484545,0.62603729360707
2464,1999,Trekkies,0,1,0,5213,3.547285632073662,0.47401107420801464
2465,1984,This Is Spinal Tap,1,0,0,40463,3.8365173121123,0.6316434631076933
2467,2001,Town & Country,0,0,0,2023,2.5358378645575876,0.33303438135422553
2470,1992,Wayne's World,0,1,0,48967,3.56342026262585,0.6255765731940713
2471,1983,V: The Complete TV Series,1,0,0,2388,3.896147403685092,0.509224667222818
2475,1993,Jason Goes to Hell,0,1,0,3856,2.9867738589211617,0.39728986050761494
2478,1968,The Thomas Crown Affair,0,0,1,7994,3.598949211908932,0.49015689373965343
2482,1994,My Girl 2,0,1,0,8209,3.0138871969789256,0.4156493011983756
2493,1998,Players Club,0,1,0,3299,3.388299484692331,0.4470251911711475
2495,2001,Exit Wounds,0,0,0,22291,2.97362164102104,0.45858367944580525
2498,1973,The Glass Menagerie,0,0,1,2724,3.671806167400881,0.4815211433755356
2499,2001,America's Sweethearts,0,0,0,31098,3.0421248954916713,0.49748368456944697
2505,1962,Birdman of Alcatraz,0,0,1,5199,3.7182150413541066,0.49594569542209094
2512,1996,Trees Lounge,0,1,0,4171,3.3617837449052983,0.4465944092745067
2518,1995,Things to Do in Denver When You're Dead,0,1,0,6334,3.2456583517524473,0.43905018522406075
2519,2004,A Love Song for Bobby Long,0,0,0,10147,3.542721986794126,0.49028173448162876
2521,1988,Punchline,1,0,0,3695,2.745872801082544,0.36575859653671244
2523,1996,Matilda: Special Edition,0,1,0,2819,3.879035118836467,0.5084964944337598
2525,1942,Sullivan's Travels,0,0,1,3391,3.78885284576821,0.4988528653149508
2527,2001,Quicksand,0,0,0,1430,3.06993006993007,0.39969549872029586
2528,1990,Arachnophobia,0,1,0,9517,3.242303246821477,0.44949378051753913
2532,1999,Futurama: Vol. 1,0,1,0,10826,4.110105302050619,0.565570202149345
2533,1995,The Brothers McMullen,0,1,0,8247,3.328604340972475,0.4562534727996984
2539,1962,The Twilight Zone: Vol. 3,0,0,1,2471,4.021448806151356,0.5256226895225857
2548,2000,Gilmore Girls: Season 1,0,0,0,6443,4.24243364892131,0.567613332886856
2551,1999,Trigun,0,1,0,3804,3.8843322818086223,0.5125431025506078
2554,1975,The Rocky Horror Picture Show,0,0,1,25425,3.5159488692232057,0.539037583340672
2558,2002,Irreversible,0,0,0,5381,2.9096822152016353,0.39258579014022377
2559,1993,Mystery Science Theater 3000: The Wild World of Batwoman,0,1,0,1596,3.543233082706767,0.46113200402696747
2566,1999,Stargate SG-1: Season 3,0,1,0,6194,4.247497578301582,0.5674138451022983
2568,2004,Stargate SG-1: Season 8,0,0,0,1535,4.456026058631922,0.5783137431173228
2572,2005,The Sandlot 2,0,0,0,4391,3.250740150307447,0.4330652526129305
2574,2002,Abandon,0,0,0,6724,2.7993753718024985,0.3829882404147444
2577,1995,A Walk in the Clouds,0,1,0,16391,3.5363309133060827,0.5107931409255233
2578,2001,Y Tu Mama Tambien,0,0,0,28563,3.71351048559325,0.5751664166284897
2580,2003,Freaky Friday,0,0,0,56099,3.5094564965507407,0.6430038246385655
2585,1994,Absolutely Fabulous: Series 2,0,1,0,6099,3.94474504017052,0.5281536400790037
2590,1992,Newsies,0,1,0,4798,3.661734055856607,0.487311870873116
2594,1989,Look Who's Talking,1,0,0,32290,3.1335088262620006,0.5133087592487884
2595,1993,The Vanishing,0,1,0,6918,3.6027753686036426,0.48697268245613023
2599,1959,Black Orpheus,0,0,1,1738,3.76409666283084,0.49002142348357103
2601,1978,Best of The Muppet Show: Peter Sellers / John Cleese / Dudley Moore,0,0,1,3628,3.9178610804851157,0.5162537648941931
2603,1996,Everybody Loves Raymond: Season 1,0,1,0,2845,3.763444639718805,0.49371976066033674
2612,2001,Don't Say a Word,0,0,0,54261,3.372440611120326,0.6191030996618236
2613,1990,Northern Exposure: Season 1,0,1,0,4037,4.046321525885559,0.5341718732657597
2617,2002,Ghost Ship,0,0,0,39329,3.037809250171629,0.525050812980775
2622,1985,Runaway Train,1,0,0,2728,3.196480938416422,0.4204053942990405
2638,2000,Roswell: Season 2,0,0,0,2016,4.082837301587301,0.5319630256318889
2640,1997,The Spanish Prisoner,0,1,0,8863,3.6123208845763286,0.49484560067817374
2643,2004,Carolina,0,0,0,4930,3.623326572008114,0.48282345203742083
2651,1992,Dragon Ball Z: Super Android 13,0,1,0,1859,3.3480365788058095,0.4369272388676906
2654,2001,Justice League: Justice on Trial,0,0,0,2499,3.705482192877151,0.4850833258373094
2659,2000,Grateful Dawg,0,0,0,1789,3.1291224147568473,0.4085345211012695
2660,1989,When Harry Met Sally,1,0,0,62297,3.9999197393132895,0.7272562403824099
2662,1982,Frances,1,0,0,4589,3.5249509697101766,0.4690067481898397
2668,2001,The Wash,0,0,0,2078,2.7386910490856593,0.3593103204037777
2674,1964,Send Me No Flowers,0,0,1,2493,3.7597272362615324,0.49203903443621155
2675,2002,Solaris,0,0,0,22150,2.4934085778781037,0.3963439193261758
2680,2002,Spy Kids 2: The Island of Lost Dreams,0,0,0,15699,3.176571756162813,0.4621618558146521
2690,2000,The Emperor's New Groove,0,0,0,24027,3.8161651475423484,0.5728706078963998
2698,1976,Freaky Friday,0,0,1,7161,3.7000418935902806,0.5003119248140567
2699,2003,The Missing,0,0,0,36845,3.403772560727371,0.5636288222565329
2701,1955,Marty,0,0,1,4270,3.689695550351288,0.4891038996752629
2705,2001,How High,0,0,0,5770,3.2700173310225304,0.4402559128522192
2708,1999,Candyman 3: Day of the Dead,0,1,0,1734,2.839100346020761,0.37104818836950115
2711,1998,Dirty Work,0,1,0,4859,3.4253961720518626,0.45712594410626417
2712,1984,The Hitcher,1,0,0,6243,3.5077687009450584,0.47244809313161473
2724,1995,The Incredibly True Adventure of 2 Girls in Love,0,1,0,1552,3.588917525773196,0.4668569414549094
2727,1985,The Golden Girls: Season 1,1,0,0,2668,3.8849325337331333,0.5087390255317321
2731,1995,Tank Girl,0,1,0,5585,2.8680393912264996,0.387927285084139
2732,2001,Uprising,0,0,0,1671,3.386594853381209,0.44124371986905625
2734,2001,From Hell,0,0,0,27276,3.2745637190203842,0.5143182883764128
2735,1954,Seven Brides for Seven Brothers: 50th Anniversary Edition,0,0,1,8427,3.886080455678177,0.5285629304429137
2738,1993,Born Yesterday,0,1,0,2110,2.9786729857819907,0.3902826372721007
2743,2002,The Pianist,0,0,0,42715,4.088259393655624,0.671713080196204
2749,1999,The Big Tease,0,1,0,1732,3.1605080831408774,0.41237614218722823
2751,1991,Naked Gun 2 1/2: The Smell of Fear,0,1,0,16598,3.4142667791300156,0.4958022668266034
2755,1974,The Longest Yard,0,0,1,14124,3.6836590201076183,0.5219948762613859
2757,1986,Back to School,1,0,0,12368,3.527975420439845,0.4959735437618254
2762,2004,The Saddest Music in the World,0,0,0,2395,2.672651356993737,0.35190032241708946
2769,2003,Cirque du Soleil: Varekai,0,0,0,1654,3.784764207980653,0.49239238693660026
2771,1984,Top Secret!,1,0,0,12348,3.551668286362164,0.498952243207813
2775,2002,Friday After Next,0,0,0,9752,3.257383100902379,0.452236036076595
2778,1974,Pink Floyd: Live at Pompeii: Director's Cut,0,0,1,1388,3.8184438040345823,0.4958149474495595
2779,2003,Dr. Seuss' The Cat in the Hat,0,0,0,16029,2.695801360034937,0.40145964449090005
2780,1998,Dark City,0,1,0,16542,3.591524604038206,0.5184072590298774
2782,1995,Braveheart,0,1,0,91502,4.265251032764311,0.8611614819914712
2783,1993,Hocus Pocus,0,1,0,17720,3.3020316027088037,0.48520165142745875
2791,1999,The Adventures of Elmo in Grouchland,0,1,0,1663,3.26879134095009,0.4260662130962943
2795,2001,The X-Files: Season 9,0,0,0,4634,4.099050496331463,0.5429928244294877
2796,1934,Imitation of Life: Double Feature (1934,0,0,1,2244,3.9696969696969697,0.5181915500310691
2798,1969,The Computer Wore Tennis Shoes,0,0,1,1870,3.3759358288770054,0.44055281725671525
2800,2001,Serendipity,0,0,0,50477,3.439170315193058,0.614756438701636
2803,1995,Pride and Prejudice,0,1,0,15241,4.2896135424184765,0.6037402880323447
2804,1999,Muppets From Space,0,1,0,4666,3.4279897128161165,0.45680008122295623
2809,2005,Beauty Shop,0,0,0,13237,3.5458940847624083,0.5012470186136591
2813,2004,Bad Education,0,0,0,8456,3.5833727530747397,0.4897321515598563
2823,1985,D.A.R.Y.L.,1,0,0,3311,3.620054364240411,0.47687113137741444
2828,1999,Judgment Day,0,1,0,1902,2.8843322818086223,0.3774392529105236
2831,1958,Indiscreet,0,0,1,3203,3.829222603808929,0.5034023129646746
2834,1961,Blue Hawaii,0,0,1,2216,3.1069494584837547,0.40714185192727803
2847,1920,The Mark of Zorro,0,0,1,3255,3.3920122887864825,0.447352347032398
2848,1961,The Hustler,0,0,1,14808,4.011142625607779,0.5664480165849337
2851,1993,Falling Down,0,1,0,21458,3.503029173268711,0.5238223351233396
2852,1940,The Three Stooges: Nutty but Nice,0,0,1,1653,3.659407138535995,0.4762673678490912
2861,1996,Babylon 5: Season 4,0,1,0,2966,4.20397842211733,0.5507882167117883
2862,1991,The Silence of the Lambs,0,1,0,95053,4.303809453673214,0.8782526988738358
2865,1944,Going My Way / Holiday Inn,0,0,1,3262,3.796137339055794,0.4993489477474116
2866,1999,Message in a Bottle,0,1,0,19222,3.395848506919155,0.5023987698712032
2868,1987,Maid to Order,1,0,0,5251,2.962864216339745,0.398981125664445
2870,2000,Captain Pantoja and the Special Services,0,0,0,1092,3.318681318681319,0.43053145000758736
2872,1998,Jeff Foxworthy: Totally Committed,0,1,0,3851,3.7784990911451573,0.49909295814003
2873,1972,Joe Kidd,0,0,1,4324,3.571230342275671,0.47405312525908716
2874,2003,Elf,0,0,0,56246,3.5429186075454253,0.6478094766728569
2876,1997,Addicted to Love,0,1,0,7346,3.243942281513749,0.4422871018782297
2880,1975,The Wind and the Lion,0,0,1,1503,3.538922155688623,0.4602598502775717
2882,1988,The Accidental Tourist,1,0,0,4685,3.3327641408751334,0.44461846923220444
2889,1997,Fast,0,1,0,2852,3.452314165497896,0.4537306019410431
2890,1959,Sleeping Beauty: Special Edition,0,0,1,22720,4.061619718309859,0.5999718901538658
2897,1990,Gremlins 2: The New Batch,0,1,0,6833,3.007610127323284,0.4101407759470911
2899,2004,Riding Giants,0,0,0,4914,3.8956043956043955,0.5177851985741514
2900,1970,Two Mules for Sister Sara,0,0,1,6508,3.6576521204671173,0.49262932044303687
2905,1998,Croupier,0,1,0,11473,3.5273250239693192,0.49283203034282386
2908,1994,Richie Rich,0,1,0,1940,3.4443298969072167,0.4495878301633552
2912,2003,Spider-Man: The New Animated Series: Season 1,0,0,0,2001,3.649175412293853,0.47614049350156057
2913,2004,Finding Neverland,0,0,0,64246,4.000311303427451,0.7339655769487585
2916,1994,The Last Seduction,0,1,0,6612,3.414398064125832,0.46170085055783106
2920,1987,Baby Boom,1,0,0,13159,3.5048255946500495,0.4956988910775754
2921,1980,The Big Red One: Special Edition,1,0,0,2853,3.5075359270942865,0.4608358381192486
2922,1989,Heathers,1,0,0,34566,3.678788404790835,0.5912108972934225
2927,1998,Everybody Loves Raymond: Season 3,0,1,0,1750,3.9685714285714284,0.5163589923454504
2938,1994,The Best of Friends: Season 1,0,1,0,15643,4.283065908073899,0.6042717051027124
2940,1999,Existenz,0,1,0,7767,3.0540749324063343,0.41930751997414073
2942,1999,Friends: Season 6,0,1,0,14711,4.359458908299912,0.6109119777846839
2944,1994,Hoop Dreams,0,1,0,4805,4.004162330905307,0.5313739299746822
2945,1979,10,0,0,1,4644,3.113049095607235,0.4162218355604629
2949,1998,Polish Wedding,0,1,0,1831,2.902239213544511,0.3794996024025954
2953,1987,Moonstruck,1,0,0,41233,3.63036887929571,0.6077624431229733
2954,1982,My Favorite Year,1,0,0,3727,3.689026026294607,0.48716257421970754
2955,1991,The Commitments,0,1,0,11940,3.7799832495812393,0.5269208138441
2960,2004,The Ladykillers,0,0,0,25200,2.760873015873016,0.4411619745588207
2965,1957,The Seventh Seal,0,0,1,9978,3.7638805371818,0.5181465219913385
2967,1993,Cronos,0,1,0,1829,2.983597594313833,0.38995590044194556
2972,2002,American Psycho 2,0,0,0,1841,2.3894622487778383,0.31358785562813835
2974,2004,Yu-Gi-Oh!: The Movie,0,0,0,1997,3.1927891837756635,0.4174330702186254
2980,1951,The Desert Fox,0,0,1,1596,3.6848370927318297,0.4793430516247924
2981,2000,Saturday Night Live: The Best of Eddie Murphy,0,0,0,4140,3.945169082125604,0.5215150287663526
2986,1992,Man Bites Dog,0,1,0,1948,3.5066735112936347,0.457632891725817
2988,2000,About Adam,0,0,0,2606,2.895241749808135,0.38124756571529533
2989,1951,The Thing From Another World,0,0,1,2614,3.621652639632747,0.47469529884773914
2992,2003,The Rundown,0,0,0,33634,3.639858476541595,0.5830200127277164
3003,1951,The Three Stooges: Merry Mavericks,0,0,1,1768,3.5039592760180995,0.4566688358828296
3005,1992,As Time Goes By: Series 1 and 2,0,1,0,1579,4.105763141228626,0.533418353578315
3009,1968,Hellfighters,0,0,1,3467,3.741563311220075,0.49303083599784947
3013,1973,Westworld,0,0,1,7574,3.4640876683390545,0.47137798650387186
3015,2004,The Final Cut,0,0,0,15295,2.937299771167048,0.4300098624641593
3017,1985,Cocoon,1,0,0,26409,3.7119163921390435,0.567602022510983
3021,2003,House of the Dead,0,0,0,4530,1.9620309050772626,0.26780512793961925
3023,1973,Upstairs,0,0,1,1479,4.04394861392833,0.5251270070773244
3030,2001,The Mists of Avalon,0,0,0,5036,3.539714058776807,0.4724325880571198
3035,1989,Cousins,1,0,0,2673,3.089786756453423,0.4064960271591537
3043,1995,Lord of Illusions,0,1,0,2995,3.0651085141903174,0.40442242015546886
3046,1990,The Simpsons: Treehouse of Horror,0,1,0,13404,4.395329752312742,0.6110596503033898
3047,1989,The Fabulous Baker Boys,1,0,0,7603,3.314349598842562,0.452219936302999
3054,2003,I'm Not Scared,0,0,0,3791,3.6022157742020573,0.4762169658325608
3058,1979,Escape from Alcatraz,0,0,1,18902,3.797852079145064,0.5530053044020403
3071,1973,The Way We Were,0,0,1,15329,3.5948202752951923,0.514686748407647
3077,1997,Turbulence,0,1,0,1878,2.954206602768903,0.3863434727645761
3078,1994,The Best of Friends: Season 2,0,1,0,15618,4.256434882827507,0.6007613947535271
3079,1994,The Lion King: Special Edition,0,1,0,49979,4.2087076572160305,0.712021662356003
3082,1985,Murphy's Romance,1,0,0,6884,3.6719930273097035,0.4957582858318867
3084,1975,Rollerball,0,0,1,4465,3.1171332586786114,0.4161355074174469
3085,2000,Little Nicky,0,0,0,25543,2.9058450456093645,0.4609780662069453
3086,1994,The Road to Wellville,0,1,0,3817,2.845952318574797,0.3790461948578504
3090,1985,Red Sonja,1,0,0,3569,3.158587839731017,0.4184055070163209
3093,1968,Barbarella,0,0,1,5296,2.982250755287009,0.401628087850223
3095,1984,Birdy,1,0,0,3017,3.5326483261518065,0.4646257541084537
3098,1990,Three Men and a Little Lady,0,1,0,20349,3.13671433485675,0.47292322592650304
3102,1978,Damien: Omen II,0,0,1,4715,3.3650053022269355,0.44886735673280403
3106,1990,Ghost,0,1,0,87082,3.623814335913277,0.7635677954842882
3113,1997,Dante's Peak,0,1,0,19049,3.1755472728227203,0.4734757561674574
3120,1955,Rififi,0,0,1,1798,3.9299221357063403,0.5115524800363821
3124,1953,Titanic,0,0,1,3858,3.7846034214618975,0.4999019245875259
3128,1984,Starman,1,0,0,18183,3.579332343397679,0.5224459302452281
3135,1991,Frankie and Johnny,0,1,0,5717,3.2999825083085534,0.44392851749275325
3138,2004,Blade: Trinity,0,0,0,29731,3.53334902963237,0.5559872756133089
3147,1964,The Twilight Zone: Vol. 25,0,0,1,3982,3.7913108990457056,0.5011882028154333
3148,1996,The English Patient,0,1,0,30339,3.433402551171759,0.5452109145327808
3150,2000,Monty Python: The Life of Python,0,0,0,8085,3.990352504638219,0.5408044026021557
3151,2004,Napoleon Dynamite,0,0,0,71117,3.3810621932871183,0.6778023156090585
3153,1965,Doctor Zhivago,0,0,1,14816,3.965105291576674,0.5605546973771081
3159,1983,The Hunger,1,0,0,2341,3.3498504912430587,0.4388073254970442
3160,2000,The Man Who Cried,0,0,0,4749,3.0065276900400084,0.40288134653204066
3161,2001,Scary Movie 2,0,0,0,22908,3.0897939584424656,0.47563212313717634
3165,1988,Dirty Rotten Scoundrels,1,0,0,27695,3.5647228741650117,0.5530658984022806
3168,1987,Evil Dead 2: Dead by Dawn,1,0,0,17073,3.7292801499443566,0.5379375948161357
3170,2002,Together,0,0,0,2588,3.8261205564142196,0.5009021555914221
3174,2002,Stealing Harvard,0,0,0,6347,2.762249881833937,0.3769256368198038
3181,2000,Batman Beyond: Return of the Joker,0,0,0,3250,3.5907692307692307,0.4728964901643511
3182,1997,Private Parts,0,1,0,12694,3.303135339530487,0.46817169964363775
3183,1998,King of the Hill: Season 3,0,1,0,2117,3.8171941426547003,0.4981449452666199
3190,1993,Heaven & Earth,0,1,0,2125,3.264,0.4270284958679852
3192,1991,Double Impact,0,1,0,6355,2.8522423288749015,0.38852648898033637
3197,2004,Around the World in 80 Days,0,0,0,21610,3.2186024988431283,0.48776283955078137
3198,1991,The Addams Family,0,1,0,28239,3.301674988491094,0.5210951440093369
3207,1942,The Flying Tigers,0,0,1,3253,3.5849984629572704,0.47216458780609927
3208,2000,All I Wanna Do,0,0,0,1697,3.141426045963465,0.40980250672176716
3210,1998,Jack Frost,0,1,0,2572,2.8930793157076207,0.38085330005056606
3212,1996,George Carlin: George's Best Stuff,0,1,0,2960,3.781756756756757,0.4964677092614585
3216,1986,Children of a Lesser God,1,0,0,13264,3.688404704463209,0.5196669097164904
3220,2001,Xena: Warrior Princess: Series Finale,0,0,0,2614,2.908186687069625,0.3829396881185311
3222,1994,Guarding Tess,0,1,0,16938,3.493151493682843,0.5071089196485914
3223,1929,Nosferatu: Original Version,0,0,1,7923,3.6844629559510285,0.5009118478310417
3224,1930,All Quiet on the Western Front,0,0,1,7730,3.691203104786546,0.5011192613495951
3225,1987,A Nightmare on Elm Street 3: Dream Warriors,1,0,0,9893,3.2602850500353786,0.45309098502691264
3226,1938,Bringing Up Baby,0,0,1,8170,4.065483476132191,0.5507570672175236
3229,2002,Dinotopia,0,0,0,1619,3.3020382952439777,0.4301916216691276
3232,1976,The Enforcer,0,0,1,8247,3.7931368982660363,0.5159948919171027
3237,1996,Plump Fiction,0,1,0,2071,3.302752293577982,0.4318277549505143
3239,2001,The Princess Diaries (Fullscreen),0,0,0,14187,4.072390216395291,0.5722030737835261
3242,1998,Like It Is,0,1,0,1432,3.2004189944134076,0.4164839189537142
3253,1998,The Opposite of Sex,0,1,0,13552,3.3313902007083827,0.47473688300940853
3254,2003,Daredevil,0,0,0,50056,2.9665374780246125,0.5525348852445002
3256,2003,Swimming Pool,0,0,0,21136,3.1380109765329296,0.4757788557672839
3264,1993,Aspen Extreme,0,1,0,1850,2.8264864864864867,0.36982230441372715
3265,1990,The Grifters,0,1,0,16103,3.470719741663044,0.5013712019688418
3266,1961,Dr. Seuss: Green Eggs and Ham and Other Favorites,0,0,1,1627,3.72280270436386,0.4843315512497063
3267,1994,Muriel's Wedding,0,1,0,16567,3.587372487475101,0.5179586895379896
3268,1988,The Blob,1,0,0,2809,2.9861160555357777,0.3936280693001094
3269,1962,The Longest Day,0,0,1,9842,3.99532615322089,0.5474470304587505
3274,1998,Half Baked,0,1,0,21380,3.682179607109448,0.5465955616600807
3275,2002,Simone,0,0,0,9389,2.839599531366493,0.3972665610004642
3276,1987,Cry Freedom,1,0,0,3963,3.8619732525864245,0.5102108510214461
3282,2004,Sideways,0,0,0,68756,3.4667374483681423,0.6807539964845055
3285,1986,Flight of the Navigator,1,0,0,13658,3.81073363596427,0.5367452227773944
3290,1974,The Godfather,0,0,1,53769,4.392642600755082,0.7486256630962606
3295,1988,Action Jackson,1,0,0,3166,2.5337965887555276,0.33667705114014596
3301,1994,Burnt by the Sun,0,1,0,2087,3.7153809295639673,0.4849487126627866
3309,2001,The Pledge,0,0,0,9559,3.038393137357464,0.4234133266481015
3310,1984,All of Me,1,0,0,10263,3.523628568644646,0.4882225439667148
3312,2001,Original Sin,0,0,0,14108,3.114048766657216,0.4486852268085191
3313,1999,The Substitute/The Substitute 3,0,1,0,2118,2.656279508970727,0.3488484116363425
3314,1989,Mighty Quinn,1,0,0,2316,3.2033678756476682,0.4198834472966777
3315,1941,The Maltese Falcon,0,0,1,25310,4.015725009877519,0.6029186088698602
3320,2002,About a Boy,0,0,0,56007,3.5914974913850055,0.6532404153723304
3321,1999,In Dreams,0,1,0,3669,3.1501771599890978,0.4176655090816098
3324,2000,Scooby-Doo's Original Mysteries,0,0,0,2572,3.6936236391912907,0.4838076639598181
